FECHA;cm_nivel;horas_sol;lluvia;evaporacion;max_temp;min_temp
20/06/2014;;11.8;;8.25;27.0;17.0
21/06/2014;;12.4;;9;26.0;15.0
22/06/2014;;10.2;;6.3;25.0;15.0
23/06/2014;;7.7;;6.6;25.0;15.0
24/06/2014;;4.5;6.2;7.5;25.0;15.0
25/06/2014;;10.6;;3.3;25.0;14.0
26/06/2014;;12.4;;6;27.0;15.0
27/06/2014;;13;;8.2;32.0;14.0
28/06/2014;;13.2;;7.9;31.0;16.0
29/06/2014;;13.3;;10.35;28.0;18.0
30/06/2014;;13.5;;9.2;30.0;14.0
01/07/2014;;11.7;;8.45;31.0;15.0
02/07/2014;31;10.5;;10.5;30.0;14.0
03/07/2014;;9.1;;6.7;28.0;14.0
04/07/2014;;13.2;;7.4;29.0;14.0
05/07/2014;;12.7;;7.4;32.0;17.0
06/07/2014;;6.5;;9.5;25.0;18.0
07/07/2014;;12;;7.1;28.0;19.0
08/07/2014;;13;;9.1;32.0;15.0
09/07/2014;;12.9;;8.8;31.0;18.0
10/07/2014;;12.8;;9.75;30.0;19.0
11/07/2014;24;12.6;;10.05;33.0;18.0
12/07/2014;24;12.5;;10.2;32.0;19.0
13/07/2014;24;12.8;;10.75;32.0;18.0
14/07/2014;24;12.4;;9.7;36.0;18.0
15/07/2014;22;12;;10.1;32.0;20.0
16/07/2014;21;8.2;;11.2;34.0;22.0
17/07/2014;20;9;;11.4;36.0;21.0
18/07/2014;19;11.4;;11.85;36.0;22.0
19/07/2014;18;6.3;;8.35;32.0;20.0
20/07/2014;18;12.8;;8.75;28.0;16.0
21/07/2014;18;12.8;;8.75;30.0;15.0
22/07/2014;18;12.6;;10.3;33.0;16.0
23/07/2014;18;12.4;;10.9;36.0;17.0
24/07/2014;17;11.7;;9.9;37.0;18.0
25/07/2014;16;12.1;;10;33.0;17.0
26/07/2014;15;12;;9.7;33.0;18.0
27/07/2014;15;11.7;;9.1;35.0;21.0
28/07/2014;14;11.5;;8.7;32.0;18.0
29/07/2014;13;11.8;;11.2;30.0;17.0
30/07/2014;11;10.6;;7;32.0;22.0
31/07/2014;11;11.6;;8.45;29.0;19.0
01/08/2014;;10.2;;8.05;25.0;17.0
02/08/2014;;11.8;;6.3;26.0;16.0
03/08/2014;;11.6;;8.45;32.0;16.0
04/08/2014;7;11.8;;8;32.0;18.0
05/08/2014;7;12.3;;9.25;32.0;17.0
06/08/2014;7;11.8;;9.5;34.0;16.0
07/08/2014;6;11.8;;9.8;37.0;18.0
08/08/2014;6;11.2;;9.4;38.0;19.0
09/08/2014;6;10.2;;9.85;35.0;17.0
10/08/2014;6;11.4;;10.3;34.0;18.0
11/08/2014;4;11.1;;9.7;32.0;17.0
12/08/2014;4;10.7;;8.8;34.0;16.0
13/08/2014;4;11.7;;9.2;31.0;18.0
14/08/2014;3;11.7;;9.6;32.0;15.0
15/08/2014;1;11.1;;7.45;32.0;21.0
16/08/2014;1;11.1;;8.25;31.0;20.0
17/08/2014;-1;10.6;;8.35;27.0;22.0
18/08/2014;-1;8.5;;9.8;32.0;22.0
19/08/2014;-1;9;;8.7;30.0;19.0
20/08/2014;-1;11.2;;9;30.0;14.0
21/08/2014;-1;11.3;;8.9;31.0;15.0
22/08/2014;-1;11.5;;8.1;32.0;15.0
23/08/2014;-1;11.5;;8.5;32.0;15.0
24/08/2014;-1;11;;6.6;31.0;20.0
25/08/2014;-4;10.7;;7.9;34.0;19.0
26/08/2014;-4;11;;9.3;35.0;17.0
27/08/2014;-4;11;;8.3;36.0;19.0
28/08/2014;-5;10.4;;9.45;36.0;20.0
29/08/2014;-7;7.6;;10.05;35.0;18.0
30/08/2014;-8;8.9;;7.45;31.0;19.0
31/08/2014;-8;10.3;;8;31.0;20.0
01/09/2014;-8;9.4;;6.85;32.0;21.0
02/09/2014;-8;8.8;;9.1;36.0;21.0
03/09/2014;-8;10.4;;7.45;35.0;18.0
04/09/2014;-8;10.4;;7.75;32.0;18.0
05/09/2014;-8;10.6;;7.9;31.0;17.0
06/09/2014;-9;10.4;;7.5;29.0;16.0
07/09/2014;-9;6.5;;6.15;27.0;17.0
08/09/2014;-9;9.5;;5.5;32.0;17.0
09/09/2014;-10;10.2;;6.7;31.0;16.0
10/09/2014;-11;10.3;;6.8;30.0;17.0
11/09/2014;-11;7.7;;6.85;30.0;16.0
12/09/2014;-11;10.2;;7.25;28.0;17.0
13/09/2014;-11;8.9;;7.35;29.0;16.0
14/09/2014;-11;9.9;;4.1;28.0;15.0
15/09/2014;-10;9.1;;6.05;27.0;15.0
16/09/2014;-10;5.1;;6.4;28.0;16.0
17/09/2014;-10;0.5;10.7;2.1;24.0;18.0
18/09/2014;-3;3.6;1.3;2.9;25.0;14.0
19/09/2014;-1;6;;3.4;26.0;14.0
20/09/2014;-1;4.9;;3.7;29.0;16.0
21/09/2014;-1;1.6;;5;28.0;16.0
22/09/2014;-1;6.2;;4.5;26.0;16.0
23/09/2014;-1;6.9;;3.5;24.0;15.0
24/09/2014;18;5.7;;3.65;24.0;12.0
25/09/2014;18;7.7;;2.95;25.0;12.0
26/09/2014;18;7.3;1.3;2.6;26.0;12.0
27/09/2014;18;3;16.3;5.8;23.0;12.0
28/09/2014;6;2.4;;2.15;22.0;17.0
29/09/2014;0;3.1;;1.9;24.0;15.0
30/09/2014;0;6.3;;2.25;25.0;15.0
01/10/2014;18;3;;3.5;25.0;16.0
02/10/2014;14;8.3;;3;25.0;19.0
03/10/2014;12;9;;4.7;26.0;16.0
04/10/2014;10;6.9;;4.8;27.0;15.0
05/10/2014;8;7.1;;3.9;28.0;15.0
06/10/2014;6;9.5;;4.9;26.0;13.0
07/10/2014;4;9.5;;3.4;25.0;12.0
08/10/2014;4;9.3;;4.9;25.0;11.0
09/10/2014;2;7.8;4.6;3.9;25.0;17.0
10/10/2014;0;2.1;5.9;4.55;23.0;13.0
11/10/2014;8;6.3;10.2;0.75;24.0;13.0
12/10/2014;19;2.6;19.4;3.55;22.0;16.0
13/10/2014;27;0.8;;0.15;17.0;15.0
14/10/2014;30;7.4;;4.8;17.0;12.0
15/10/2014;26;0.7;;2.75;20.0;12.0
16/10/2014;24;7.8;;0.75;24.0;13.0
17/10/2014;23;8.4;;2.75;27.0;13.0
18/10/2014;22;6.1;;4.1;28.0;15.0
19/10/2014;21;6.8;;4.85;26.0;16.0
20/10/2014;21;6.3;;4.2;29.0;15.0
21/10/2014;20;7.5;;5.25;26.0;13.0
22/10/2014;19;8.3;;4.65;31.0;14.0
23/10/2014;19;8.4;;5.4;27.0;11.0
24/10/2014;19;8.4;;1.1;26.0;13.0
25/10/2014;19;8.3;;1.9;28.0;9.0
26/10/2014;19;5.1;;4.6;26.0;10.0
27/10/2014;19;7.9;;5.3;27.0;11.0
28/10/2014;19;4.2;;5.1;26.0;12.0
29/10/2014;19;5.5;;5.2;25.0;10.0
30/10/2014;17;7;;4.6;24.0;11.0
31/10/2014;17;6.9;;4.9;25.0;16.0
01/11/2014;17;4.6;;5;22.0;16.0
02/11/2014;17;5.5;;5.8;23.0;15.0
03/11/2014;17;6.1;12.8;6.3;20.0;11.0
04/11/2014;17;3.5;;0;13.0;11.0
05/11/2014;17;6.7;;2.6;13.0;6.0
06/11/2014;17;7.7;;2;15.0;4.0
07/11/2014;17;0;3.5;1.7;17.0;5.0
08/11/2014;11;2.4;8.6;-0.15;16.0;12.0
09/11/2014;9;4.9;;2.8;13.0;10.0
10/11/2014;13;6.6;10.7;2.15;13.0;4.0
11/11/2014;;1.8;8.7;1.05;17.0;5.0
12/11/2014;;2.5;;2.3;17.0;12.0
13/11/2014;;0.6;16.5;1.3;19.0;13.0
14/11/2014;;1.6;4.5;1;18.0;13.0
15/11/2014;;6.2;;1.3;17.0;9.0
16/11/2014;;3.1;;1.8;15.0;8.0
17/11/2014;;7.2;;2.2;15.0;4.0
18/11/2014;;7.1;;1.1;17.0;3.0
19/11/2014;30;5.9;;1.35;17.0;7.0
20/11/2014;30;1.5;;2.15;19.0;6.0
21/11/2014;30;0;;2.3;19.0;10.0
22/11/2014;30;0;;3.5;22.0;9.0
23/11/2014;30;1.8;;3.75;21.0;16.0
24/11/2014;28;3.5;4.3;0.45;20.0;14.0
25/11/2014;32;0;;1.9;16.0;11.0
26/11/2014;32;4;15.7;1.05;17.0;10.0
27/11/2014;32;1.1;10.6;1.55;13.0;10.0
28/11/2014;36;0.4;3.4;1.15;13.0;10.0
29/11/2014;36;0.2;;0.4;13.0;7.0
30/11/2014;36;4.7;;0.6;14.0;8.0
01/12/2014;36;4.9;;1.4;16.0;8.0
02/12/2014;36;7.2;;0.95;14.0;8.0
03/12/2014;36;2.1;;1.25;13.0;4.0
04/12/2014;36;6.9;;1.15;12.0;4.0
05/12/2014;36;6.8;;1.4;10.0;3.0
06/12/2014;36;5.2;;0.75;8.0;2.0
07/12/2014;36;7.6;;0.9;10.0;0.0
08/12/2014;36;7.7;;0.95;13.0;-1.0
09/12/2014;34;0;;1.15;11.0;0.0
10/12/2014;34;7.6;;0.55;14.0;0.0
11/12/2014;34;2.4;;0.65;16.0;0.0
12/12/2014;34;6.7;;0.6;15.0;-1.0
13/12/2014;34;1.5;7.7;0.9;16.0;0.0
14/12/2014;34;0;0.2;1.45;11.0;1.0
15/12/2014;34;1.6;;1;12.0;6.0
16/12/2014;34;0;1;1.05;8.0;4.0
17/12/2014;34;2.6;;-0.7;13.0;4.0
18/12/2014;34;6.6;;0.85;16.0;2.0
19/12/2014;34;5.8;;0.95;19.0;2.0
20/12/2014;35;5.5;;0.75;17.0;1.0
21/12/2014;35;6.6;;0.35;14.0;2.0
22/12/2014;35;7.4;;1.15;14.0;9.0
23/12/2014;35;6.7;;1.9;14.0;9.0
24/12/2014;35;4.7;;1.35;16.0;4.0
25/12/2014;35;5.9;;0.9;13.0;0.0
26/12/2014;35;7.6;;0.85;14.0;0.0
27/12/2014;35;1.8;;0.65;12.0;-1.0
28/12/2014;35;2;0.7;1.75;10.0;1.0
29/12/2014;35;7;;0.2;8.0;4.0
30/12/2014;35;7.7;;2;12.0;-1.0
31/12/2014;35;8.1;;1.35;13.0;-1.0
01/01/2015;32;7;;1.25;13.0;-4.0
02/01/2015;32;7.4;;2.35;15.0;-1.0
03/01/2015;32;8.1;;0;17.0;-1.0
04/01/2015;32;7.8;;0.85;20.0;-1.0
05/01/2015;32;7.2;;0.6;16.0;-1.0
06/01/2015;32;0.9;;1.25;12.0;0.0
07/01/2015;32;6.3;;0.4;15.0;1.0
08/01/2015;32;6;;1;16.0;0.0
09/01/2015;32;7.3;;0.6;14.0;1.0
10/01/2015;32;7.9;;1.3;20.0;-1.0
11/01/2015;32;6.8;;1.85;17.0;-1.0
12/01/2015;33;2.9;;1.25;15.0;0.0
13/01/2015;35;5.6;;1.75;17.0;4.0
14/01/2015;35;4.5;0.6;1.2;17.0;4.0
15/01/2015;35;5;7;0.5;15.0;5.0
16/01/2015;37;5.9;0.2;1.65;9.0;5.0
17/01/2015;35;2.8;3.7;1.9;8.0;3.0
18/01/2015;35;0;14.9;0.25;7.0;1.0
19/01/2015;35;0.8;;-0.5;8.0;5.0
20/01/2015;37;1.6;11.4;0.9;8.0;-1.0
21/01/2015;39;2.8;0.5;0.7;8.0;0.0
22/01/2015;37;6.1;;1.35;9.0;3.0
23/01/2015;37;7.2;;1.9;9.0;3.0
24/01/2015;37;7.7;;1.2;12.0;-1.0
25/01/2015;37;7.6;;1.15;15.0;-2.0
26/01/2015;37;7.7;;0.9;15.0;-1.0
27/01/2015;37;7.2;;3.55;15.0;-1.0
28/01/2015;37;8.3;;1.7;15.0;0.0
29/01/2015;38;4.6;0.3;1.15;12.0;0.0
30/01/2015;39;0;3.3;0.95;13.0;4.0
31/01/2015;41;4.6;5;0.2;12.0;10.0
01/02/2015;39;8.2;0.9;2.7;9.0;2.0
02/02/2015;39;1.1;4.3;2.3;7.0;0.0
03/02/2015;39;0.8;;1.15;9.0;0.0
04/02/2015;39;6.3;;1;8.0;0.0
05/02/2015;39;7.1;;2;9.0;0.0
06/02/2015;39;7.4;;2.15;8.0;0.0
07/02/2015;39;1.4;;2.85;8.0;-2.0
08/02/2015;39;4.5;;1.2;11.0;-1.0
09/02/2015;39;7.4;;0.5;13.0;1.0
10/02/2015;39;0;;3.15;12.0;2.0
11/02/2015;39;3.2;4.7;1.4;8.0;6.0
12/02/2015;39;1.7;;1.95;14.0;4.0
13/02/2015;38;5.6;;0.4;15.0;4.0
14/02/2015;38;3.1;1.5;1.85;13.0;5.0
15/02/2015;38;0.4;;1.75;11.0;9.0
16/02/2015;38;1.2;7.1;1.25;10.0;7.0
17/02/2015;38;0.3;;1.9;14.0;6.0
18/02/2015;38;7.3;;0.7;15.0;5.0
19/02/2015;38;8.6;;0.8;15.0;2.0
20/02/2015;38;8.4;0.8;2.1;15.0;2.0
21/02/2015;38;1;;2.5;11.0;2.0
22/02/2015;38;8.8;;0.15;12.0;4.0
23/02/2015;38;0.7;;2.85;12.0;5.0
24/02/2015;39;9.1;;1;13.0;5.0
25/02/2015;39;9;;3.6;15.0;2.0
26/02/2015;39;8;;2.7;17.0;2.0
27/02/2015;38;7.4;;3.15;16.0;4.0
28/02/2015;38;7.1;;2.25;15.0;4.0
01/03/2015;38;6.6;;2.8;18.0;5.0
02/03/2015;36;8.4;;2.5;21.0;5.0
03/03/2015;36;8.4;;2.65;21.0;7.0
04/03/2015;36;5.3;;3.25;20.0;8.0
05/03/2015;36;9.7;;3.35;13.0;9.0
06/03/2015;34;8.3;;3.7;16.0;3.0
07/03/2015;34;9.8;;5.5;17.0;7.0
08/03/2015;34;9.1;;5.1;23.0;1.0
09/03/2015;34;9.5;;3.2;20.0;6.0
10/03/2015;34;9.1;;0;23.0;5.0
11/03/2015;32;9.3;;3.4;24.0;4.0
12/03/2015;34;9.2;;3.75;23.0;5.0
13/03/2015;34;8;;3.25;21.0;5.0
14/03/2015;33;8.3;;3.7;17.0;4.0
15/03/2015;33;7.8;;3.4;16.0;4.0
16/03/2015;34;7.7;;2.65;16.0;2.0
17/03/2015;32;3.9;7.3;3.85;17.0;3.0
18/03/2015;34;0.2;3.1;3.1;12.0;4.0
19/03/2015;37;4.6;21;0.4;16.0;6.0
20/03/2015;33;0.6;6.8;2.2;13.0;7.0
21/03/2015;37;0;0.4;0.65;11.0;8.0
22/03/2015;39;0;11.1;0.75;11.0;8.0
23/03/2015;39;2.6;16.1;0.4;15.0;8.0
24/03/2015;39;8.6;0.2;0.6;12.0;5.0
25/03/2015;39;8.3;;3.9;12.0;5.0
26/03/2015;40;7.8;;4.5;14.0;4.0
27/03/2015;40;9.2;;3.5;20.0;5.0
28/03/2015;40;9.8;;4.15;24.0;9.0
29/03/2015;40;9.1;;4.8;24.0;9.0
30/03/2015;40;10.3;;5.45;25.0;9.0
31/03/2015;38;10.1;;5.35;30.0;11.0
01/04/2015;38;10.1;;5.5;27.0;11.0
02/04/2015;37;9.6;;6.15;20.0;13.0
03/04/2015;36;9.6;;4.7;22.0;10.0
04/04/2015;33;9.2;;4.8;25.0;9.0
05/04/2015;34;9.5;;4.65;23.0;11.0
06/04/2015;33;6.3;;5;17.0;12.0
07/04/2015;33;5.7;1;4.95;15.0;11.0
08/04/2015;33;1.8;4.7;5.15;14.0;11.0
09/04/2015;35;6.3;;1.55;15.0;11.0
10/04/2015;35;10;;4.05;17.0;10.0
11/04/2015;35;4.2;5.6;2.6;16.0;11.0
12/04/2015;33;6.7;;3.15;18.0;8.0
13/04/2015;32;9.5;;4.5;22.0;9.0
14/04/2015;30;1.2;0.6;4.85;23.0;10.0
15/04/2015;32;8.2;;4.2;20.0;12.0
16/04/2015;33;5.5;9;3.7;17.0;14.0
17/04/2015;34;8.4;;4.1;23.0;10.0
18/04/2015;33;9.6;;4.8;20.0;10.0
19/04/2015;33;8.9;;5.35;20.0;8.0
20/04/2015;31;10.7;;7.15;22.0;8.0
21/04/2015;30;7;;4.6;21.0;13.0
22/04/2015;30;8.9;;5.1;23.0;13.0
23/04/2015;30;10.2;;4.5;25.0;12.0
24/04/2015;31;3.6;;5.45;24.0;8.0
25/04/2015;30;1;;4.4;25.0;10.0
26/04/2015;31;2.9;17.4;3.5;20.0;10.0
27/04/2015;31;4;;2;17.0;12.0
28/04/2015;30;9.2;;3.4;23.0;8.0
29/04/2015;29;10.9;;4.35;21.0;9.0
30/04/2015;29;9.4;;6.55;24.0;12.0
01/05/2015;27;9.3;;5.6;31.0;11.0
02/05/2015;27;10.7;;5.8;25.0;14.0
03/05/2015;27;1.7;;6.9;26.0;14.0
04/05/2015;27;1.5;;4.6;28.0;13.0
05/05/2015;26;5;;4.85;22.0;14.0
06/05/2015;26;10.6;;4.7;28.0;9.0
07/05/2015;27;11.9;;8.85;27.0;10.0
08/05/2015;27;10.5;;7.55;23.0;12.0
09/05/2015;;10.1;;6.3;28.0;12.0
10/05/2015;;11.3;;9.15;28.0;17.0
11/05/2015;;11.9;;11;31.0;13.0
12/05/2015;23;10;;9.75;32.0;15.0
13/05/2015;;7.8;;8.8;33.0;15.0
14/05/2015;;8.5;;10.85;36.0;15.0
15/05/2015;;10.7;;10.8;28.0;15.0
16/05/2015;;11.8;;8.75;28.0;15.0
17/05/2015;;12.2;;9.25;26.0;16.0
18/05/2015;;7.1;;10.75;27.0;17.0
19/05/2015;10;10.7;;8.4;27.0;13.0
20/05/2015;;8.4;;8;26.0;15.0
21/05/2015;;8.9;;7.1;25.0;14.0
22/05/2015;;11.5;;6.2;24.0;14.0
23/05/2015;;10.5;;8.55;24.0;14.0
24/05/2015;;0;;8.75;25.0;15.0
25/05/2015;;7.1;;2.5;23.0;14.0
26/05/2015;;9.8;;5.3;25.0;12.0
27/05/2015;;11;;7.75;28.0;12.0
28/05/2015;;10.9;;8.25;28.0;12.0
29/05/2015;;9.7;;10.85;28.0;15.0
30/05/2015;;10.8;;7.7;29.0;15.0
31/05/2015;;7.7;;7.65;30.0;15.0
01/06/2015;;8.6;;7.15;26.0;16.0
02/06/2015;;11.3;;8.1;29.0;15.0
03/06/2015;;11.8;;8.2;28.0;14.0
04/06/2015;;12.6;;9.65;28.0;17.0
05/06/2015;;9;;11.1;28.0;18.0
06/06/2015;;4.5;;10.1;28.0;20.0
07/06/2015;;5.5;;9.6;28.0;19.0
08/06/2015;;11.2;;9.6;29.0;17.0
09/06/2015;;0;;9.9;30.0;18.0
10/06/2015;;9.1;;8.5;28.0;16.0
11/06/2015;;0.9;;9.85;21.0;18.0
12/06/2015;;2.4;;4.35;20.0;14.0
13/06/2015;;8.5;;3.8;21.0;11.0
14/06/2015;;2.7;;7;22.0;13.0
15/06/2015;;7.2;;6.1;23.0;11.0
16/06/2015;4;10.7;;5.2;27.0;12.0
17/06/2015;4;12.4;;7.85;30.0;13.0
18/06/2015;4;12.2;;9.2;27.0;15.0
19/06/2015;4;12.3;;10;32.0;15.0
20/06/2015;4;11.3;;9.45;32.0;17.0
21/06/2015;4;11.3;;10.65;32.0;19.0
22/06/2015;4;12;;11.2;31.0;18.0
23/06/2015;4;11.3;;10.5;31.0;17.0
24/06/2015;4;8.6;;9.3;31.0;15.0
25/06/2015;2;10.9;;13.6;30.0;15.0
26/06/2015;2;9.7;;9.25;33.0;19.0
27/06/2015;1;12.2;;11.05;36.0;18.0
28/06/2015;1;10.7;;11.95;38.0;20.0
29/06/2015;1;11.4;;11.55;36.0;20.0
30/06/2015;-1;10.9;;11.5;36.0;21.0
01/07/2015;-1;5.5;;8.2;36.0;20.0
02/07/2015;-1;11.3;;10.1;35.0;19.0
03/07/2015;-1;8.9;;10.05;33.0;19.0
04/07/2015;-1;4.1;;8.9;36.0;21.0
05/07/2015;-1;10;;9.7;37.0;22.0
06/07/2015;-1;10.2;;10.2;39.0;26.0
07/07/2015;-1;11.1;;12.9;40.0;21.0
08/07/2015;-1;10.2;;7.85;39.0;20.0
09/07/2015;-1;11.5;;12.4;37.0;21.0
10/07/2015;-1;11.4;;10.3;36.0;20.0
11/07/2015;-1;12.2;;10.65;39.0;18.0
12/07/2015;-1;12.2;;9.15;38.0;18.0
13/07/2015;-1;12;;10.1;39.0;19.0
14/07/2015;-5;12;;10.55;38.0;20.0
15/07/2015;-5;11.9;;10.65;37.0;21.0
16/07/2015;-5;8.4;;10.9;36.0;22.0
17/07/2015;-5;9.1;;13;35.0;24.0
18/07/2015;-5;11.5;;11.1;36.0;19.0
19/07/2015;-5;12.2;;11.1;36.0;18.0
20/07/2015;-5;12.2;;9.9;37.0;19.0
21/07/2015;-7;10.8;;9.5;38.0;19.0
22/07/2015;-8;12;;11.7;38.0;20.0
23/07/2015;-8;11.1;;11.95;36.0;21.0
24/07/2015;-8;12.2;;10.05;33.0;18.0
25/07/2015;-8;12.3;;12.05;32.0;21.0
26/07/2015;-8;12.2;;9.7;36.0;19.0
27/07/2015;-12;12.2;;9.6;36.0;20.0
28/07/2015;-12;10.7;;10.15;39.0;20.0
29/07/2015;-12;10.2;;10.5;37.0;19.0
30/07/2015;-12;12;;10.95;34.0;21.0
31/07/2015;-12;10.9;;9.95;34.0;21.0
01/08/2015;-12;12.1;;8.6;33.0;20.0
02/08/2015;-12;8.5;;8.6;31.0;17.0
03/08/2015;-12;9;;10.05;34.0;24.0
04/08/2015;-12;8.9;;10.25;36.0;21.0
05/08/2015;-12;9.5;;8.4;37.0;21.0
06/08/2015;-12;0.3;;9.1;38.0;23.0
07/08/2015;-13;0.2;;7.35;37.0;24.0
08/08/2015;-13;0.9;;7.42;34.0;24.0
09/08/2015;-13;1.3;;6.85;34.0;25.0
10/08/2015;-13;7.8;;5.95;36.0;24.0
11/08/2015;-13;4.6;;9.65;36.0;22.0
12/08/2015;-15;8.5;;8.55;37.0;22.0
13/08/2015;-15;11;;8.4;30.0;21.0
14/08/2015;-15;11.3;;12.15;27.0;17.0
15/08/2015;-15;10.7;;9.25;28.0;15.0
16/08/2015;-15;11;;8.65;30.0;15.0
17/08/2015;-15;10.8;;7.85;30.0;19.0
18/08/2015;-16;11.2;;7.3;31.0;18.0
19/08/2015;-16;10.9;;8.1;31.0;18.0
20/08/2015;-17;10.6;;7.7;31.0;22.0
21/08/2015;-18;10.2;;8.9;32.0;21.0
22/08/2015;-18;10;;8.5;28.0;19.0
23/08/2015;-18;8.1;;7.7;26.0;19.0
24/08/2015;-18;5.3;;7.85;24.0;16.0
25/08/2015;-18;10.7;;5;32.0;14.0
26/08/2015;-18;10.5;;7.95;32.0;17.0
27/08/2015;-18;9;;7.4;35.0;17.0
28/08/2015;-19;9.9;;7.25;32.0;18.0
29/08/2015;-20;4.5;;8.55;28.0;20.0
30/08/2015;-20;4;;6.6;30.0;13.0
31/08/2015;-20;1.2;;5.8;31.0;23.0
01/09/2015;-20;10.5;;6.3;30.0;15.0
02/09/2015;-20;9.7;;3.4;28.0;15.0
03/09/2015;-20;9.6;;5.9;28.0;15.0
04/09/2015;-20;5.1;;5.85;25.0;13.0
05/09/2015;-20;0;;5.15;25.0;13.0
06/09/2015;-20;5.4;2.5;3.25;25.0;17.0
07/09/2015;-20;3.3;;4.3;25.0;18.0
08/09/2015;-20;9.2;;3;28.0;15.0
09/09/2015;-20;8.2;;5.65;31.0;18.0
10/09/2015;-20;9.7;;6.2;30.0;16.0
11/09/2015;-21;7.3;;6.75;32.0;15.0
12/09/2015;-20;5.5;;7.2;28.0;16.0
13/09/2015;-21;9.1;;5.6;28.0;15.0
14/09/2015;-22;9.9;;6.9;25.0;16.0
15/09/2015;-22;0;;5.7;25.0;14.0
16/09/2015;-22;7;1.5;5.9;25.0;14.0
17/09/2015;-22;9.4;;5.6;22.0;14.0
18/09/2015;-22;9.8;;6;26.0;9.0
19/09/2015;-22;9.6;;5.85;28.0;12.0
20/09/2015;-22;9.2;;7.7;28.0;19.0
21/09/2015;-22;3.1;;7.25;30.0;17.0
22/09/2015;-22;9.5;;5.3;29.0;15.0
23/09/2015;-22;9.6;;7.3;29.0;15.0
24/09/2015;-22;9.1;;7.4;28.0;12.0
25/09/2015;;9.1;;5.1;28.0;14.0
26/09/2015;;5.6;;5.95;29.0;13.0
27/09/2015;;8.9;;4.85;28.0;13.0
28/09/2015;-24;8.2;;6.1;25.0;15.0
29/09/2015;-16;2.8;7.6;6.4;23.0;14.0
30/09/2015;-16;8;;2.6;24.0;13.0
01/10/2015;-16;8.1;;3.75;27.0;12.0
02/10/2015;-18;8.7;;4.35;28.0;13.0
03/10/2015;-20;2.5;;5;29.0;17.0
04/10/2015;-22;5.3;;4.2;28.0;15.0
05/10/2015;-24;0.5;1.6;4.15;23.0;15.0
06/10/2015;-24;7.4;;1.15;23.0;17.0
07/10/2015;-15;7.7;;3.75;24.0;12.0
08/10/2015;-15;6;;3.3;24.0;12.0
09/10/2015;-15;5.3;;3.4;23.0;11.0
10/10/2015;-15;7.2;0.3;4.25;23.0;11.0
11/10/2015;-15;1.6;2.7;2.4;20.0;17.0
12/10/2015;-15;1.8;1;0.7;21.0;16.0
13/10/2015;-11;2.3;1.4;1.5;23.0;13.0
14/10/2015;-9;6.2;;0.55;22.0;13.0
15/10/2015;-9;8.1;;3.9;24.0;12.0
16/10/2015;-9;1.4;;3.05;24.0;12.0
17/10/2015;-9;0;2.7;4.55;23.0;13.0
18/10/2015;-9;0.1;28.5;1.3;19.0;17.0
19/10/2015;20;0.6;0.9;0.3;18.0;13.0
20/10/2015;22;3.2;;0.8;22.0;14.0
21/10/2015;25;8;;2;21.0;13.0
22/10/2015;25;8.6;;3;23.0;10.0
23/10/2015;25;4.6;;2.3;24.0;10.0
24/10/2015;27;0.2;;3.25;22.0;11.0
25/10/2015;29;2.6;10.5;2.1;20.0;10.0
26/10/2015;29;3.2;4.4;2.4;20.0;11.0
27/10/2015;25;0.4;3.2;1.2;18.0;15.0
28/10/2015;25;2.5;;0.55;17.0;11.0
29/10/2015;24;7.3;;2.15;21.0;9.0
30/10/2015;24;8;;2.25;21.0;12.0
31/10/2015;22;5.4;;4.05;20.0;15.0
01/11/2015;20;3.7;34.6;3.45;19.0;15.0
02/11/2015;34;2.6;2.9;2.95;16.0;12.0
03/11/2015;34;7.5;;1.2;19.0;13.0
04/11/2015;32;7.3;;1.1;20.0;12.0
05/11/2015;30;7.5;;2.1;20.0;12.0
06/11/2015;27;7.3;;1.7;23.0;11.0
07/11/2015;23;1.4;;3.1;20.0;12.0
08/11/2015;23;0;;3.7;20.0;11.0
09/11/2015;23;0;;2.9;21.0;12.0
10/11/2015;23;6;;2.5;22.0;10.0
11/11/2015;23;6.5;;2.75;23.0;8.0
12/11/2015;23;5.4;;2.5;20.0;8.0
13/11/2015;23;0;;1.35;20.0;6.0
14/11/2015;23;0;;1.4;19.0;8.0
15/11/2015;23;5.7;;3.2;18.0;11.0
16/11/2015;23;3.7;;1.6;18.0;7.0
17/11/2015;23;3;;1.8;20.0;6.0
18/11/2015;23;3.7;;1.95;21.0;4.0
19/11/2015;23;7.7;;1.3;20.0;4.0
20/11/2015;23;5.4;;1.8;23.0;5.0
21/11/2015;23;6.1;;2.55;25.0;5.0
22/11/2015;23;6.2;;0.5;24.0;3.0
23/11/2015;23;6.1;;2.1;12.0;1.0
24/11/2015;22;3.4;;2.4;13.0;-2.0
25/11/2015;22;4.7;;2.5;13.0;-2.0
26/11/2015;22;5.9;;1.35;17.0;1.0
27/11/2015;22;5.2;;1.35;17.0;2.0
28/11/2015;22;1.3;;1.8;17.0;3.0
29/11/2015;20;3.8;;1.65;17.0;2.0
30/11/2015;20;3.6;;1.8;17.0;3.0
01/12/2015;20;3.8;;1.95;17.0;4.0
02/12/2015;20;2.5;;0.8;18.0;3.0
03/12/2015;18;3;;1.3;20.0;4.0
04/12/2015;18;6.4;;1.7;18.0;5.0
